id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
hFnZLTDy-nEJmpamEHZfLQ,sugandh-indian-restaurant-and-bar-millbrae,Sugandh Indian Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/30hzNtCuk87EfFge-j-L8Q/o.jpg,False,https://www.yelp.com/biz/sugandh-indian-restaurant-and-bar-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,268,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 37.6009834, 'longitude': -122.3921605}","['pickup', 'delivery']",$$,"{'address1': '333 Broadway', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['333 Broadway', 'Millbrae, CA 94030']}",+16507770907,(650) 777-0907,449.7670298986771
AlBHFMLBvc-1N_Ovexr5xQ,young-can-wok-burlingame,Young Can Wok,https://s3-media2.fl.yelpcdn.com/bphoto/13TZQGhuQwLufMpHGidPrQ/o.jpg,False,https://www.yelp.com/biz/young-can-wok-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,280,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5862352998605, 'longitude': -122.364845328634}","['pickup', 'delivery']",$$,"{'address1': '1200 Broadway', 'address2': '', 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1200 Broadway', 'Burlingame, CA 94010']}",+16503433322,(650) 343-3322,3348.2262290699414
8JRsLynNnAZ-698Z2d20UA,thai-stick-millbrae,Thai Stick,https://s3-media4.fl.yelpcdn.com/bphoto/twCInfpVQ5y8l2hJTJrFqQ/o.jpg,False,https://www.yelp.com/biz/thai-stick-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,620,"[{'alias': 'thai', 'title': 'Thai'}]",3.0,"{'latitude': 37.6013, 'longitude': -122.39127}","['pickup', 'delivery']",$$,"{'address1': '301 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['301 El Camino Real', 'Millbrae, CA 94030']}",+16506920414,(650) 692-0414,485.8576675983295
6Ybsq0oIPb1vz5czq0_y7w,fire-wings-san-mateo,Fire Wings,https://s3-media2.fl.yelpcdn.com/bphoto/SI6zKHUimV4s3PPtL54kAA/o.jpg,False,https://www.yelp.com/biz/fire-wings-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,427,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.5660924084269, 'longitude': -122.323132167247}",['delivery'],$$,"{'address1': '206 S B St', 'address2': '', 'address3': None, 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['206 S B St', 'San Mateo, CA 94401']}",+16503725263,(650) 372-5263,7642.330438145748
DUqOF3buBOkGcxypxNUhXQ,india-beach-restaurant-el-granada,India Beach Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/V5-lrRB0vz59L11ruYQV8w/o.jpg,False,https://www.yelp.com/biz/india-beach-restaurant-el-granada?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,256,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,"{'latitude': 37.50426, 'longitude': -122.4765}","['pickup', 'delivery']",$$,"{'address1': '425 Ave Alhambra', 'address2': None, 'address3': '', 'city': 'El Granada', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['425 Ave Alhambra', 'El Granada, CA 94019']}",+16507127700,(650) 712-7700,13227.896476839498
AHIUZPf70qQnv4WgQG-lhQ,dominos-pizza-san-mateo,Domino's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/Mlsb5mSfybHBYBBQGOUAFw/o.jpg,False,https://www.yelp.com/biz/dominos-pizza-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,117,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 37.56413, 'longitude': -122.32294}",[],$,"{'address1': '169 E 4th Ave', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['169 E 4th Ave', 'San Mateo, CA 94401']}",+16503443030,(650) 344-3030,7781.488137279735
xyep0zfjLgmNvaxxOvOfag,golden-boy-pizza-san-mateo,Golden Boy Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/LrWerbqpISs7s9ir_Con_A/o.jpg,False,https://www.yelp.com/biz/golden-boy-pizza-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,146,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.58626, 'longitude': -122.3334}",['delivery'],$$,"{'address1': '1119 N Amphlett Blvd', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94401', 'country': 'US', 'state': 'CA', 'display_address': ['1119 N Amphlett Blvd', 'San Mateo, CA 94401']}",+16503152988,(650) 315-2988,5807.451874754225
lgD2BDiMtW3UhM6rk3IUNw,chicken-as-cluck-san-francisco,Chicken as Cluck,https://s3-media2.fl.yelpcdn.com/bphoto/lzHGEUlhlRCxWJD7LacVEg/o.jpg,False,https://www.yelp.com/biz/chicken-as-cluck-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,66,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 37.750541, 'longitude': -122.395028}","['pickup', 'delivery']",$$,"{'address1': '1760 Cesar Chavez St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['1760 Cesar Chavez St', 'San Francisco, CA 94124']}",+14156700428,(415) 670-0428,16252.759445723728
ntFEYGvjZRARcjyhV5Tj1w,wonderful-millbrae-2,wonderful,https://s3-media4.fl.yelpcdn.com/bphoto/LINyhUlzTooXhH1Zt8xWRw/o.jpg,False,https://www.yelp.com/biz/wonderful-millbrae-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,698,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.6006971644202, 'longitude': -122.391315776092}",['delivery'],$$,"{'address1': '270 Broadway', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['270 Broadway', 'Millbrae, CA 94030']}",+16506518888,(650) 651-8888,529.7631890148721
suKBH6LuOJLn5mYfJjAeAw,chef-wang-restaurant-millbrae,Chef Wang Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ADo6zxB-YH_euu4rkrtVgQ/o.jpg,False,https://www.yelp.com/biz/chef-wang-restaurant-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,199,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 37.6093501800879, 'longitude': -122.400156150141}","['pickup', 'delivery']",$,"{'address1': '1320 El Camino Real', 'address2': '', 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1320 El Camino Real', 'Millbrae, CA 94030']}",+16505883648,(650) 588-3648,708.5661128316336
KcI1xebr9XqeeZDdIKN8rw,tasty-place-millbrae-2,Tasty Place,https://s3-media4.fl.yelpcdn.com/bphoto/wDNIhRn0FB93xSDn3So4lg/o.jpg,False,https://www.yelp.com/biz/tasty-place-millbrae-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,216,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.612892, 'longitude': -122.404381}",['pickup'],$$,"{'address1': '1625 El Camino Real', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1625 El Camino Real', 'Millbrae, CA 94030']}",+16508722338,(650) 872-2338,1247.460088794027
ObxYfb71k4YZO4JB9XUuVw,big-belly-deli-south-san-francisco,Big Belly Deli,https://s3-media3.fl.yelpcdn.com/bphoto/RU_PCwepKUox5tHY80egNw/o.jpg,False,https://www.yelp.com/biz/big-belly-deli-south-san-francisco?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,462,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 37.6546293793785, 'longitude': -122.408526959454}","['pickup', 'delivery']",$$,"{'address1': '115 Grand Ave', 'address2': '', 'address3': '', 'city': 'South San Francisco', 'zip_code': '94080', 'country': 'US', 'state': 'CA', 'display_address': ['115 Grand Ave', 'South San Francisco, CA 94080']}",+16505885695,(650) 588-5695,5717.070402660553
XhJ6ZYagcWNHpJ1H1KvNlQ,a-mano-san-francisco-2,a Mano,https://s3-media3.fl.yelpcdn.com/bphoto/GjQSWniH62CVoLGXu8QTgw/o.jpg,False,https://www.yelp.com/biz/a-mano-san-francisco-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,894,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.776963880538, 'longitude': -122.423868469312}",['delivery'],$$,"{'address1': '450 Hayes St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['450 Hayes St', 'San Francisco, CA 94102']}",+14155067401,(415) 506-7401,19363.62047756077
QUjNY3ekaWbcSx5fhE6DTg,dumpling-era-san-bruno,Dumpling Era,https://s3-media4.fl.yelpcdn.com/bphoto/Ng6PwdLnVF2xLRjapnZDkA/o.jpg,False,https://www.yelp.com/biz/dumpling-era-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,164,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.620472, 'longitude': -122.410489}","['pickup', 'delivery']",$$,"{'address1': '354 El Camino Real', 'address2': '', 'address3': None, 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['354 El Camino Real', 'San Bruno, CA 94066']}",+16507379899,(650) 737-9899,2242.761835519572
nnV8CcM490Q0-SYNOzgxOA,spice-me-thai-cuisine-half-moon-bay,Spice Me Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/tNpFVFuuGg94-xahVmgD2g/o.jpg,False,https://www.yelp.com/biz/spice-me-thai-cuisine-half-moon-bay?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,247,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.463587, 'longitude': -122.430476}",[],$$,"{'address1': '500 Purissima St', 'address2': 'Unit C', 'address3': '', 'city': 'Half Moon Bay', 'zip_code': '94019', 'country': 'US', 'state': 'CA', 'display_address': ['500 Purissima St', 'Unit C', 'Half Moon Bay, CA 94019']}",+16505600076,(650) 560-0076,15952.068618248233
79wqHt3w3exi-9M8R-ZsQA,yummy-szechuan-millbrae-2,Yummy Szechuan,https://s3-media2.fl.yelpcdn.com/bphoto/wPY7mGIJW5on7cy3X9oCbw/o.jpg,False,https://www.yelp.com/biz/yummy-szechuan-millbrae-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,372,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"{'latitude': 37.61321, 'longitude': -122.40476}",['pickup'],$$,"{'address1': '1661 El Camino Real', 'address2': None, 'address3': '', 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['1661 El Camino Real', 'Millbrae, CA 94030']}",+16506159648,(650) 615-9648,1295.2468871105332
khb_aeMvvTiw28f5wunqiw,noori-san-bruno-2,Noori,https://s3-media1.fl.yelpcdn.com/bphoto/wgfVrJ6XpaROcAb_ZMRfag/o.jpg,False,https://www.yelp.com/biz/noori-san-bruno-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,508,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 37.6269618895026, 'longitude': -122.410967842031}","['pickup', 'delivery']",$$,"{'address1': '632 San Mateo Ave', 'address2': None, 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['632 San Mateo Ave', 'San Bruno, CA 94066']}",+16505894279,(650) 589-4279,2875.070318393395
ckGpAlPz-Y1SPCWIt_qbkQ,silver-lake-seafood-restaurant-san-mateo-2,Silver Lake Seafood Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/gNGJ6w5NiuiaW1hAlZHJKg/o.jpg,False,https://www.yelp.com/biz/silver-lake-seafood-restaurant-san-mateo-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,180,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5459076, 'longitude': -122.3070401}",['pickup'],$$,"{'address1': '2291 S El Camino Real', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2291 S El Camino Real', 'San Mateo, CA 94403']}",+16505781678,(650) 578-1678,10166.451932383461
DMfnZb0z8gFVWhXm9EqxlQ,spicy-factory-burlingame,Spicy Factory,https://s3-media2.fl.yelpcdn.com/bphoto/6H6Zk6ZOXzKAf253INmXHg/o.jpg,False,https://www.yelp.com/biz/spicy-factory-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,161,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 37.59400833, 'longitude': -122.38422667}","['pickup', 'delivery']",$$,"{'address1': '1803A El Camino Real', 'address2': None, 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1803A El Camino Real', 'Burlingame, CA 94010']}",+16502318288,(650) 231-8288,1488.4547209031339
UOForEkDjUF4tTB1ZBL5MA,burger-board-pacifica-2,Burger-Board,https://s3-media4.fl.yelpcdn.com/bphoto/36LsujvUSEvQDy1OhJCc0g/o.jpg,False,https://www.yelp.com/biz/burger-board-pacifica-2?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,81,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 37.5950627396878, 'longitude': -122.506073266268}",[],$$,"{'address1': '5430 CA-1', 'address2': '', 'address3': None, 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['5430 CA-1', 'Pacifica, CA 94044']}",+16507359900,(650) 735-9900,9817.439558491858
9AczSWX37-qY3MYHHtJVtQ,davids-bagels-pacifica,David's Bagels,https://s3-media2.fl.yelpcdn.com/bphoto/JwG1D-npZvEDTKV_aFHufA/o.jpg,False,https://www.yelp.com/biz/davids-bagels-pacifica?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,31,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",5.0,"{'latitude': 37.6356048583984, 'longitude': -122.489135742188}",[],$,"{'address1': '', 'address2': '', 'address3': None, 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['Pacifica, CA 94044']}",+14158472294,(415) 847-2294,7554.789096285244
Lr0ThGKRi6BxWCiry3Y4sw,blue-line-pizza-burlingame,Blue Line Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CLDdtb6eZe3I9BZYj7EUKQ/o.jpg,False,https://www.yelp.com/biz/blue-line-pizza-burlingame?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,983,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,"{'latitude': 37.5797348, 'longitude': -122.3456497}",['delivery'],$$,"{'address1': '1108 Burlingame Ave', 'address2': None, 'address3': '', 'city': 'Burlingame', 'zip_code': '94010', 'country': 'US', 'state': 'CA', 'display_address': ['1108 Burlingame Ave', 'Burlingame, CA 94010']}",+16503751700,(650) 375-1700,5142.00696009714
ZtTU1nouWYzqGmIbxp53oQ,new-york-pizza-san-bruno,New York Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/V1FcOkShyoJyEn7EHFH1LQ/o.jpg,False,https://www.yelp.com/biz/new-york-pizza-san-bruno?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,160,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 37.63071, 'longitude': -122.4065}","['pickup', 'delivery']",$$,"{'address1': '700 San Bruno E Ave', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['700 San Bruno E Ave', 'San Bruno, CA 94066']}",+16508769999,(650) 876-9999,3104.362096369609
eLBn0MwVKZkZ__M5DbH01A,royal-feast-millbrae,Royal Feast,https://s3-media3.fl.yelpcdn.com/bphoto/s_3T_x5yZ7YaEO1MnOOSQw/o.jpg,False,https://www.yelp.com/biz/royal-feast-millbrae?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,169,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.5998955745086, 'longitude': -122.388331949995}",['pickup'],$$,"{'address1': '148 El Camino Real', 'address2': '', 'address3': None, 'city': 'Millbrae', 'zip_code': '94030', 'country': 'US', 'state': 'CA', 'display_address': ['148 El Camino Real', 'Millbrae, CA 94030']}",+16506923388,(650) 692-3388,781.8404396228639
EQhq6_KfU-QhwrsDZXaykw,atlas-pizza-parlor-san-bruno-4,Atlas Pizza Parlor,https://s3-media1.fl.yelpcdn.com/bphoto/ws-2_xRvF4HtpPanpo9omQ/o.jpg,False,https://www.yelp.com/biz/atlas-pizza-parlor-san-bruno-4?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,309,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 37.62715, 'longitude': -122.41161}","['pickup', 'delivery']",$$,"{'address1': '637 San Mateo Ave', 'address2': '', 'address3': None, 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['637 San Mateo Ave', 'San Bruno, CA 94066']}",+16505885888,(650) 588-5888,2918.5531924501756
YBuogPzA3zFBjYsZSXb0YA,seniores-pizza-san-mateo,Seniore's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/R7LEgQh0Lohyhp4tTgouWg/o.jpg,False,https://www.yelp.com/biz/seniores-pizza-san-mateo?adjust_creative=pcYg-P8c8BaI_ztBwaTGmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pcYg-P8c8BaI_ztBwaTGmw,276,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 37.5461029498835, 'longitude': -122.307735602953}","['pickup', 'delivery']",$$,"{'address1': '2210 S El Camino Real', 'address2': '', 'address3': '', 'city': 'San Mateo', 'zip_code': '94403', 'country': 'US', 'state': 'CA', 'display_address': ['2210 S El Camino Real', 'San Mateo, CA 94403']}",+16505735400,(650) 573-5400,10067.692556568663
